,Prague_1,Brno_1,Prague_2,Prague_3,Munich_1,Frankfurt_1,Budapest_1,reg
25,0.05116563025738339,0.054942443119292625,0.06029434462721025,0.05629678464787726,0.17789329288861772,0.10315589834734488,0.037936417627485466,"{'svr', 'ridge', 'sgd', 'poisson', 'ransac'}"
26,0.04712641341718628,0.05515706168244304,0.05123913800477777,0.049233429360946865,0.1400261550513605,0.0837447566238714,0.037968755142379476,"{'theil_sen', 'lasso', 'knn', 'decision_tree', 'ridge', 'xgb'}"
27,0.045556491180299974,0.05826300368612305,0.05695745925261943,0.05128696327261317,0.20167769578754405,0.09123463249903394,0.04130069507342908,"{'svr', 'decision_tree', 'gradient_boosting', 'ridge', 'poisson', 'elastic_net'}"
28,0.047835692089438275,0.0576024000290423,0.09850407677143393,0.06898883350976684,0.17735850444361062,0.0907536795358945,0.05229240636354393,"{'theil_sen', 'svr', 'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'ransac'}"
29,0.04557756610161075,0.05344741981693925,0.05191475739850564,0.04885038599480392,0.1554751253090328,0.08334844582212159,0.03704704645940203,"{'theil_sen', 'svr', 'decision_tree', 'gradient_boosting', 'xgb'}"
30,0.04704728377634429,0.054406312035769136,0.06542115279063088,0.05036142764472621,0.1391086083610605,0.10429285956580196,0.04329986944043536,"{'theil_sen', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'ransac'}"
31,0.04863224239645221,0.07013546818230104,0.05506347405482996,0.051361104061367256,0.19294886315785806,0.08102751433131314,0.03810127022400863,"{'lasso', 'knn', 'gradient_boosting', 'sgd', 'poisson', 'xgb', 'random_forest', 'elastic_net'}"
32,0.04830399644996025,0.07979392416216483,0.058201806776015406,0.07110076088040902,0.2313539698145175,0.08125211703705588,0.040961322135483966,"{'svr', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'xgb', 'random_forest', 'ransac'}"
33,0.046549395174575875,0.06480280673493802,0.05376364624341294,0.051920021601411924,0.2344716060114247,0.07761369208502789,0.0412759849771793,"{'svr', 'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'random_forest', 'xgb', 'elastic_net'}"
34,0.046799319641794505,0.05236539392191002,0.05130765691375583,0.04880792448379406,0.14127632003820695,0.07750212155924462,0.03877283448482384,"{'theil_sen', 'lasso', 'decision_tree', 'gradient_boosting', 'ridge', 'xgb', 'ransac'}"
35,0.04779390271226072,0.05289790692407834,0.06381363258216215,0.05356189010048571,0.19166768251235208,0.08023738143779288,0.04118183134935262,"{'theil_sen', 'svr', 'lasso', 'knn', 'ridge', 'sgd', 'poisson', 'xgb', 'random_forest'}"
36,0.04760722647897404,0.07230208386280715,0.05359163584313222,0.05268578975007078,0.18059975360323394,0.07553062172910685,0.04487368165267315,"{'svr', 'lasso', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'random_forest', 'ransac'}"
37,0.04564779689866104,0.06853260581143922,0.06290287665767832,0.05252030344198293,0.24902896425809912,0.11273485902317107,0.0406018608561526,"{'svr', 'lasso', 'knn', 'gradient_boosting', 'sgd'}"
38,0.04765681463574387,0.0615727121714547,0.051912859212372084,0.05141694475602683,0.1912921673341655,0.07280772509659564,0.038886693392608376,"{'lasso', 'knn', 'ridge', 'random_forest', 'xgb'}"
39,0.046999464726292746,0.06833380211106097,0.059939212854494085,0.051230247147135435,0.18882786696415307,0.08034557074601198,0.04131970417621887,"{'svr', 'lasso', 'gradient_boosting', 'sgd', 'poisson'}"
40,0.046284824495432426,0.05958461147259888,0.057326616902969495,0.050916801927659884,0.17291123190673402,0.08864453299707709,0.05024264042614485,"{'lasso', 'gradient_boosting', 'sgd', 'xgb', 'random_forest'}"
41,0.04680072466813797,0.059613588380346784,0.05253740846809009,0.05025182404034911,0.18628655935553934,0.10545908666967833,0.045844235729555496,"{'theil_sen', 'svr', 'knn', 'decision_tree', 'gradient_boosting', 'sgd', 'xgb', 'elastic_net'}"
42,0.04602821449519577,0.05364145480728059,0.05550812746626608,0.05072326558692838,0.16701377558790761,0.08853172787559893,0.042059499539135584,"{'theil_sen', 'svr', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'random_forest', 'ransac'}"
43,0.04638192753844675,0.05462985267074013,0.05373425758678975,0.05181072440083314,0.17027421845507298,0.07479584813464284,0.03904977987498114,"{'theil_sen', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'poisson', 'xgb', 'random_forest', 'elastic_net', 'ransac'}"
44,0.047111718392469436,0.059420305003188664,0.053239859830487325,0.05059987992862024,0.18709035666615623,0.08207108181529499,0.03781264139386531,"{'svr', 'lasso', 'random_forest'}"
45,0.047533784610994625,0.07186930237000753,0.05611558914764249,0.05047717415353727,0.1843515763165056,0.09118560166367873,0.03780435493186715,"{'ridge', 'sgd', 'xgb', 'random_forest', 'elastic_net'}"
46,0.046406810603616226,0.052358195946203764,0.052847216018407125,0.049648517075524555,0.12821822608371009,0.07871769293754652,0.03842408824328705,"{'theil_sen', 'lasso', 'gradient_boosting', 'xgb', 'ransac'}"
47,0.05109588148146175,0.057725000154322345,0.06862466549974197,0.05872121178429572,0.2036091923722317,0.07718067484367716,0.0453329877161533,"{'svr', 'poisson', 'elastic_net'}"
48,0.04815543301278097,0.06223439216961778,0.06697183489793676,0.0537784494756388,0.2082663307261746,0.09447328470684689,0.04612195026471156,"{'svr', 'lasso', 'knn', 'gradient_boosting', 'sgd', 'poisson', 'elastic_net'}"
49,0.047758273655597774,0.04827158834197058,0.05171728351485107,0.049113998953392635,0.1278597757889977,0.08908255972800486,0.03765241478848774,"{'theil_sen', 'decision_tree', 'ransac'}"
50,0.04736172177799401,0.0822876299126159,0.07140455558913253,0.052871667575556794,0.17911311289560097,0.07523374974709415,0.04458266714057112,"{'svr', 'lasso', 'knn', 'gradient_boosting', 'sgd', 'poisson', 'xgb', 'ransac'}"
51,0.0481052144078401,0.05498799869067513,0.05556958978899671,0.054035790314580855,0.1814952531595096,0.08435752226323882,0.04253661129633144,"{'sgd', 'gradient_boosting', 'elastic_net', 'ransac'}"
52,0.0471062763670114,0.07417283296085311,0.0562496236212253,0.05365156844958274,0.21114754182127687,0.12459871818280166,0.05467938274385385,"{'knn', 'gradient_boosting', 'ridge', 'sgd', 'elastic_net'}"
53,0.04980816125164299,0.05165952181702972,0.058570458676102666,0.04964123230591473,0.13810365018741427,0.09526871157107689,0.042959192204326674,"{'theil_sen', 'knn', 'decision_tree', 'sgd', 'poisson', 'elastic_net', 'ransac'}"
54,0.04894983924029519,0.06327355012520093,0.0574941854418882,0.05492577302136388,0.19066269842562328,0.08227689205557122,0.043941212678746275,"{'svr', 'elastic_net', 'random_forest'}"
55,0.06032564363543798,0.07260386302695612,0.058332756147422817,0.059683275423409655,0.31127708548072947,0.0835605380755194,0.04346362224667423,"{'decision_tree', 'poisson', 'knn', 'xgb'}"
56,0.046225013841694744,0.05351333452302272,0.05457219167573785,0.049776573354626735,0.13649296970354072,0.09230708572275455,0.04321769214771752,"{'sgd', 'gradient_boosting', 'theil_sen', 'random_forest'}"
57,0.045968047818531685,0.06100352846030506,0.05715166177985816,0.052633599428036956,0.18852058883764602,0.07561915246234799,0.04135236266208063,"{'svr', 'knn', 'gradient_boosting', 'ridge', 'poisson', 'random_forest', 'elastic_net', 'ransac'}"
58,0.04543865259104106,0.05681291747944391,0.05232902654734639,0.04968992349773371,0.17930533820074915,0.07734708059351947,0.03732353893397252,"{'theil_sen', 'lasso', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'random_forest', 'xgb', 'elastic_net', 'ransac'}"
59,0.047064895014900035,0.05954465184088662,0.05325655503027506,0.05105543553013665,0.18281796081175977,0.08418314462003344,0.03767986876856562,"{'svr', 'lasso', 'random_forest'}"
60,0.05050396149120492,0.06257493762672947,0.055870361106894154,0.0556222478160726,0.3003394717003546,0.0871082664386516,0.04205140426764828,"{'gradient_boosting', 'poisson', 'decision_tree', 'xgb'}"
61,0.04787596234318579,0.055739865156622735,0.05411218020344877,0.050783713656740746,0.18917251886322237,0.10967536373496325,0.04182078031724952,"{'theil_sen', 'svr', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'xgb'}"
62,0.04803234743647304,0.057398610614105575,0.053569052997671354,0.050751113232942444,0.14250769630929397,0.07909162542675072,0.04128350538301276,"{'random_forest', 'ransac', 'decision_tree', 'ridge'}"
63,0.04711549953798451,0.05793291681691916,0.05574453332292377,0.05250465085023341,0.2002310949686903,0.0861779117375144,0.046241752783184924,"{'gradient_boosting', 'lasso', 'knn', 'elastic_net'}"
64,0.046729465114681276,0.0536513620844016,0.050816574969695404,0.04885690053995951,0.151749307702056,0.08266205581172704,0.03642014180153935,"{'theil_sen', 'lasso', 'poisson', 'xgb', 'ransac'}"
65,0.04575578693882844,0.054939186869046155,0.06463307712394552,0.05096831873399678,0.2369418404757075,0.08458172393189327,0.040222868662096456,"{'svr', 'lasso', 'decision_tree', 'gradient_boosting', 'sgd', 'poisson', 'ransac'}"
66,0.04530513936081372,0.05161816305131202,0.053521703350231764,0.04958387695643401,0.14719635055474561,0.06724113368581366,0.03852455876008164,"{'theil_sen', 'lasso', 'decision_tree', 'gradient_boosting', 'ridge', 'poisson', 'elastic_net', 'ransac'}"
67,0.04887965893001208,0.048923971300573146,0.054045150499601104,0.0495807281301824,0.14280862125807645,0.0947802289097073,0.03923721175319409,"{'theil_sen', 'poisson', 'decision_tree'}"
68,0.04702030777993252,0.05706257125337137,0.05235360671536001,0.049571074175237054,0.1705690589837326,0.08025712033833862,0.037269779091931195,"{'theil_sen', 'svr', 'lasso', 'decision_tree', 'xgb', 'random_forest', 'elastic_net'}"
69,0.04554025874520841,0.05405448075918051,0.053362888225750436,0.051849132630587436,0.1586310320658102,0.08616118946796969,0.038383542013739405,"{'theil_sen', 'svr', 'gradient_boosting', 'sgd', 'random_forest', 'ransac'}"
70,0.05252233665936813,0.06182437660440597,0.05878973571398406,0.05262071946035505,0.19357921826197652,0.10082760735903937,0.040862320885282605,"{'sgd', 'gradient_boosting', 'knn', 'ransac'}"
71,0.045129255306742784,0.05501614753349583,0.05377231488691989,0.04948707809573295,0.15919767172515684,0.07495040234890696,0.0385223584219479,"{'theil_sen', 'svr', 'lasso', 'decision_tree', 'gradient_boosting', 'poisson', 'xgb', 'elastic_net'}"
72,0.04586348316930855,0.055302139707414155,0.06597526938566015,0.049713591570633854,0.19596453987828089,0.08440118450691625,0.04378006416651326,"{'theil_sen', 'svr', 'lasso', 'decision_tree', 'gradient_boosting', 'sgd', 'poisson', 'xgb', 'ransac'}"
73,0.050505965934976624,0.0633950426648264,0.05261114961236241,0.0541735842434905,0.21166373799517144,0.07925965940561697,0.04164773789217981,"{'svr', 'decision_tree', 'sgd', 'poisson', 'random_forest', 'xgb', 'ransac'}"
74,0.04738791328092963,0.0551106189654588,0.05265450703691608,0.05009631904233682,0.1556749287025127,0.09179386135170818,0.03859002867414801,"{'theil_sen', 'svr', 'lasso', 'sgd', 'xgb', 'elastic_net', 'ransac'}"
75,0.04682889633979128,0.05962174655660908,0.05157324818521638,0.052946319223861525,0.1809796869355062,0.08572870792868416,0.04066436735954938,"{'theil_sen', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'xgb', 'random_forest', 'ransac'}"
76,0.04677611520775454,0.06178461498652843,0.0540069663847582,0.051986295279746866,0.16880640751049875,0.07107752094424397,0.03861809904895881,"{'lasso', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'random_forest', 'elastic_net'}"
77,0.04611031928781677,0.05612757741396117,0.0546161308914193,0.05238330487172045,0.17453926858594052,0.07593580785235114,0.038796107185099314,"{'theil_sen', 'lasso', 'knn', 'gradient_boosting', 'sgd', 'poisson', 'xgb', 'random_forest', 'elastic_net', 'ransac'}"
78,0.04607893284796481,0.05898057792323099,0.05510495518766033,0.05113039165402681,0.1763597994250759,0.08389005211953734,0.03807225444667263,"{'gradient_boosting', 'ridge', 'poisson', 'random_forest', 'elastic_net'}"
79,0.04578322733693187,0.06121505814726876,0.05157442082463866,0.05095627364796749,0.16582830371490362,0.09317869994019753,0.04013997499957561,"{'theil_sen', 'svr', 'gradient_boosting', 'sgd', 'xgb', 'random_forest', 'elastic_net', 'ransac'}"
80,0.047641621125026956,0.05897334592938201,0.054198765718589746,0.05071720481852663,0.20366773415548556,0.08376714732112903,0.04196010881238056,"{'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'xgb', 'elastic_net'}"
81,0.047558232908836005,0.06552787399824463,0.05576125770068867,0.06274283686290236,0.18835814750319266,0.09305249379712141,0.03701579214331645,"{'svr', 'decision_tree', 'ridge', 'sgd', 'poisson', 'xgb', 'ransac'}"
82,0.04471064861021136,0.052509102211823325,0.055527613256110164,0.050368445901039116,0.1638198849805773,0.07218361573455881,0.03711826868288053,"{'theil_sen', 'svr', 'lasso', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'elastic_net', 'ransac'}"
83,0.04683475392992244,0.0601970994510254,0.05695804475135121,0.05095875913726411,0.1916966975845049,0.08474665838022669,0.04817783446765095,"{'svr', 'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'elastic_net', 'ransac'}"
84,0.04698330140257983,0.05779721321660832,0.056959795179407746,0.05094663899678109,0.17317277674381357,0.07503441083952073,0.0400455110701418,"{'svr', 'lasso', 'poisson', 'random_forest', 'ransac'}"
85,0.0568033061923773,0.06506219090281447,0.05269821344104544,0.05524646432128828,0.24556198768670776,0.07364337112054994,0.05535068526496998,"{'xgb', 'knn', 'random_forest'}"
86,0.046936535137905175,0.0552061440163513,0.054043875980699554,0.05117717372075209,0.17995927260332292,0.07565791929722648,0.04053799453383021,"{'theil_sen', 'svr', 'lasso', 'knn', 'decision_tree', 'ridge', 'poisson', 'random_forest', 'ransac'}"
87,0.04793450826358529,0.04904092822921683,0.05293833925549786,0.04937396531180796,0.1303373783832325,0.09362217283030125,0.038738433200319194,"{'theil_sen', 'knn', 'decision_tree', 'ridge'}"
88,0.04951814902900484,0.05693640118349693,0.0541316504065857,0.05365064095549403,0.13952421751985683,0.09061731940551533,0.05217159541672208,"{'theil_sen', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'xgb', 'ransac'}"
89,0.050986934464113676,0.04927240420701595,0.05414040522943482,0.05367504765038907,0.15075629212761363,0.1006978685817524,0.04156160864675577,"{'theil_sen', 'svr', 'decision_tree', 'sgd', 'poisson'}"
90,0.04742775271610109,0.060482973774305296,0.057134214354416527,0.04968919205065299,0.13170138960528188,0.08391596447270791,0.03896114341615578,"{'theil_sen', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'ransac'}"
91,0.04785485113737385,0.04998283763774652,0.05665095926068266,0.05172679962596686,0.15477567637508305,0.07399171965452783,0.04492277748889382,"{'theil_sen', 'svr', 'lasso', 'knn', 'decision_tree', 'ridge', 'elastic_net', 'ransac'}"
92,0.046822341842597315,0.059001897277015394,0.05802453649532034,0.051411930333581116,0.1507928260037873,0.08186864517874379,0.04110219131716918,"{'theil_sen', 'lasso', 'knn', 'gradient_boosting', 'sgd', 'elastic_net', 'ransac'}"
93,0.04774076956726355,0.07286065874346219,0.0527979386251318,0.05059705784854758,0.22443272207560577,0.10028603545018748,0.04466163696926451,"{'knn', 'decision_tree', 'ridge', 'sgd', 'xgb'}"
94,0.0780753872360608,0.07948547233050429,0.08071520127925762,0.07693343429342095,0.33477270631179384,0.10312714562641752,0.059829767067829845,"{'poisson', 'knn', 'decision_tree'}"
95,0.047213048736409496,0.05945618525544558,0.05217684227806315,0.05053270672326278,0.19846276491031872,0.09100797008092057,0.03761444703369225,"{'poisson', 'xgb', 'ridge'}"
96,0.047156806120664696,0.06648446996806016,0.0585687680331447,0.054367893136248936,0.17124627207902204,0.07506809845274473,0.041331381903412304,"{'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'random_forest'}"
97,0.046398825524327426,0.053041036435349256,0.05757264208334367,0.05260814705763468,0.1822769937178665,0.08597766510946361,0.03893346072981592,"{'gradient_boosting', 'poisson', 'decision_tree', 'ransac'}"
98,0.05179851864951966,0.08967177974483938,0.05435160709937781,0.05029988760292588,0.222297302828017,0.12333624593821173,0.044795032926550196,"{'svr', 'lasso', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'xgb', 'ransac'}"
99,0.04797050339556436,0.0626755140043663,0.05279350126486524,0.050480130397660895,0.16194213678426017,0.08408500528499727,0.04033920910362475,"{'theil_sen', 'lasso', 'knn', 'decision_tree', 'sgd', 'random_forest', 'elastic_net', 'ransac'}"
100,0.048988679555084624,0.04754207240250432,0.05454444889720498,0.050184209352630994,0.14713508197231376,0.11638939595508102,0.03805478682716707,"{'sgd', 'svr', 'lasso', 'theil_sen'}"
101,0.047575569048166254,0.06971181433607207,0.055220290318348256,0.0518103771057286,0.37249995831475247,0.10475625149173737,0.041052008113833215,"{'theil_sen', 'svr', 'decision_tree', 'sgd', 'poisson', 'xgb', 'random_forest', 'elastic_net', 'ransac'}"
102,0.047975628615864706,0.048765271133680864,0.056250104009911185,0.04994189868423818,0.1438794665161665,0.09136913124106212,0.04432150899764771,"{'theil_sen', 'knn', 'poisson', 'elastic_net', 'ransac'}"
103,0.04734561048768452,0.0602376152771553,0.053067454337997956,0.0507253500288265,0.18864077905701293,0.07759619112510822,0.03768093611915962,"{'knn', 'ridge', 'poisson', 'xgb', 'random_forest', 'elastic_net', 'ransac'}"
104,0.04927104077883558,0.05946033101642699,0.06115460876949397,0.0556793112787274,0.3495250201872501,0.10408117520738484,0.05222251997626652,"{'svr', 'decision_tree', 'gradient_boosting', 'sgd', 'elastic_net'}"
105,0.04721136076384917,0.05621547360391097,0.0535936355211694,0.05000525011895225,0.17210446903136636,0.0615769319643105,0.04292920659737739,"{'theil_sen', 'svr', 'lasso', 'knn', 'decision_tree', 'ridge', 'poisson', 'xgb', 'elastic_net'}"
106,0.04700037390398361,0.07248368706416886,0.05573767614340318,0.05188816118870463,0.1649021882788666,0.0883748425006072,0.03730947534723533,"{'theil_sen', 'svr', 'lasso', 'sgd', 'poisson', 'xgb', 'random_forest', 'ransac'}"
107,0.06468615990410972,0.09544286987301717,0.05924674064566715,0.062406173902387854,0.3240809933765398,0.09843671600049722,0.06259460738010787,"{'svr', 'knn', 'xgb'}"
108,0.046403939886411075,0.05809071793796291,0.0501009935577069,0.04972610296748579,0.1539563567350801,0.07283081613098627,0.03887691282522515,"{'theil_sen', 'lasso', 'decision_tree', 'ridge', 'sgd', 'xgb', 'elastic_net', 'ransac'}"
109,0.04772324532937165,0.049631172902880306,0.05638877956638547,0.050361716283279255,0.14692095325784751,0.09187760022048552,0.04432421132273908,"{'theil_sen', 'lasso', 'knn', 'decision_tree', 'ridge', 'poisson', 'ransac'}"
110,0.04782028415713494,0.05904626057319993,0.0540226676056146,0.05386875350039577,0.16425560898639452,0.07525011893197996,0.042202972283754345,"{'theil_sen', 'svr', 'knn', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'xgb', 'random_forest', 'elastic_net'}"
111,0.04582926008154103,0.05149481773239961,0.05359929536484649,0.04960183840278688,0.15864376363696858,0.08880956101251687,0.03805051568926891,"{'theil_sen', 'svr', 'decision_tree', 'gradient_boosting', 'ridge'}"
112,0.052201482644348186,0.0589237743188864,0.05725534615549843,0.052308321712046545,0.20788953056971823,0.08316525536338645,0.04332209892182182,"{'svr', 'gradient_boosting', 'sgd', 'poisson', 'ransac'}"
113,0.04691258629906394,0.05579556186953218,0.055483460166218315,0.0530980070005533,0.1386737796382808,0.07541396656443977,0.050912054028944366,"{'theil_sen', 'knn', 'decision_tree', 'gradient_boosting', 'ridge', 'sgd', 'poisson', 'xgb', 'elastic_net', 'ransac'}"
114,0.04646586975624209,0.0536654290249293,0.05647459485522346,0.04998511642299726,0.1580330221287855,0.08822244145033957,0.0478747432031887,"{'theil_sen', 'svr', 'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'elastic_net'}"
115,0.046781316821632946,0.0525087035403356,0.05304148338911683,0.04886974669998634,0.14233603691818816,0.08623842430308867,0.04001244015544177,"{'theil_sen', 'decision_tree', 'gradient_boosting', 'xgb', 'elastic_net', 'ransac'}"
116,0.04808704551423963,0.055478198651189116,0.05324316583622385,0.050189946677395195,0.18275851684861188,0.08847403726056194,0.04004448171952015,"{'theil_sen', 'knn', 'gradient_boosting', 'sgd', 'poisson', 'random_forest', 'xgb', 'ransac'}"
117,0.05157026927711285,0.06198096867075842,0.05563624206881059,0.0512939277864369,0.14794715083890633,0.08540271239804172,0.04418172027772039,"{'knn', 'random_forest', 'ransac'}"
118,0.04969017281840096,0.07247651680606412,0.06083045122814816,0.05351771826120784,0.1970724482247188,0.0904798729955115,0.04567277753215987,"{'lasso', 'knn', 'decision_tree', 'gradient_boosting', 'sgd', 'random_forest', 'elastic_net'}"
119,0.0471743218585152,0.05622484850921765,0.05264141164495666,0.049545726117123635,0.1657679168837331,0.07296990868428303,0.0371350338390874,"{'theil_sen', 'svr', 'decision_tree', 'ridge', 'xgb', 'elastic_net', 'ransac'}"
120,0.04943840667096533,0.04988336010580975,0.05465851520402245,0.05049841337572031,0.1504517990940593,0.08316521527877466,0.03919693660834803,"{'sgd', 'lasso', 'decision_tree', 'ransac'}"
121,0.04540202793054246,0.051598722130455146,0.055355265014280085,0.049899740696974504,0.15207369728250728,0.08311646086926067,0.03965102582927864,"{'theil_sen', 'svr', 'gradient_boosting', 'poisson', 'elastic_net'}"
122,0.04881837598663731,0.0491065095433111,0.05494899482227859,0.04978648760760761,0.14271291260748956,0.09198078747838019,0.040622762637090054,"{'theil_sen', 'poisson', 'elastic_net'}"
123,0.058507525818560724,0.056638757528369776,0.059898053196949276,0.05876283424093483,0.1349355146167297,0.09357033993467037,0.044224259845894634,"{'knn', 'decision_tree', 'ransac'}"
